train_loss,val_loss,train_mae,val_mae
0.021748500691773455,0.012610823044857002,19.140747344767075,12.685132454355383
0.01333809983316323,0.00944266610815793,13.24219296917142,10.410623054672444
0.012238225078008678,0.013858291753752378,12.443736953668951,13.757320951890316
0.011135398525944253,0.011473744971439702,11.636273579882902,11.951025807384877
0.010390999374181514,0.007908078784016392,11.097452994991162,9.230220905589638
0.00974027848640487,0.01201314377446663,10.599826427253507,12.376758256147612
0.009632934319134053,0.007713804447752657,10.530294442866182,9.035556191599841
0.00963332871096359,0.012634640560374649,10.517331453047987,12.914726506035759
0.008842883470805323,0.006816531490485311,9.921031981599986,8.378716267993271
0.00841886403937728,0.00667667466252714,9.613471338567022,8.301015926142622
0.008493151720071073,0.007359109803755246,9.635479126109363,8.843399276397301
0.008311056466671383,0.007344355700857576,9.542714936326774,8.846941789131332
0.007992107813196024,0.008912754679172574,9.292372126330745,10.099010753211472
0.00784753986057292,0.009276312497333676,9.174723279624875,10.327367249879543
0.007119991332681621,0.009528264471859003,8.610126122781864,10.588408113051091
0.00697843201961716,0.009476938124106056,8.46745382998232,10.566526821321327
0.006907688078643716,0.01038845997992985,8.434467630337474,11.271625347389524
0.006761840344435033,0.009051237615555657,8.335066407368476,10.19672612261667
