train_loss,val_loss,train_mae,val_mae
0.02825043961757353,0.013521454854979126,23.607443891864094,13.35259446467597
0.016748628007101606,0.015372328965674413,15.68058280919002,14.714545161713588
0.01529622582752773,0.010016920700226192,14.624481609164834,10.804047854251273
0.013803853450643637,0.01792798420898452,13.575127058893301,16.645490846339825
0.01296876810423359,0.008386622241283828,12.968962922154814,9.596073026278995
0.012317453092635081,0.018280121155641153,12.491295370646595,16.844605097161516
0.011671134274780387,0.007469464668651247,12.036287607093946,8.878031336578504
0.011317538913004709,0.007220042880115793,11.772234284500817,8.676289649996988
0.010376863566602543,0.010668577865947711,11.078688277438328,11.418862726824925
0.010243860263608075,0.006930770677420011,10.98905872300335,8.472275002097243
0.009736225926687877,0.007253234190579159,10.587715883017992,8.748479901956566
0.009479994971361691,0.007934657507268343,10.406611858766691,9.2376156710318
0.00961671182131954,0.006299728519869928,10.522094233724713,7.976251798789407
0.009207678135254261,0.011060272209707336,10.194589930454036,11.76031664877736
0.008863414609645341,0.007323653974246217,9.959511761600327,8.857744588305772
0.008741226327727938,0.009899464059243643,9.833302783292838,10.859147065956687
0.008512031658907519,0.006345158050222412,9.68188883375008,8.002050895522869
0.008022660670758588,0.009651110231023002,9.330315506074406,10.677933619831101
0.007639128813236741,0.005975007244471937,9.006032519316998,7.659273364365363
0.007494653596646976,0.006360552836586988,8.89769182278056,8.00975954837211
0.007558910768580338,0.008896653627410597,8.96843663484835,10.12711254237507
0.007284938007162302,0.006916372351233524,8.75265783286512,8.489750785659588
0.007248686488399698,0.006278273315550472,8.708545322563925,7.97288275899341
0.00690482894089997,0.006272594876882788,8.430023607623472,7.961504327043038
0.006770264758460873,0.0066608544508824,8.328284805603293,8.316239714097346
0.006650783883098082,0.006706577381078105,8.23655966358574,8.349948308331326
0.0067195008262904005,0.007586724796057535,8.279604251213431,9.061436442236543
