train_loss,val_loss,train_mae,val_mae
0.022375471244053965,0.009556488934001734,19.56965728839446,10.467322825965377
0.013591828855551968,0.009439872922416825,13.428732628264841,10.32306214723293
0.011877887005546766,0.008746828490843595,12.165362154557895,9.892907439244476
0.010508325207607794,0.010037932700030342,11.17463983768721,10.812947660605813
0.009797543220136618,0.006964815377631114,10.641447218690317,8.478896550249948
0.009812103726165044,0.011079615908408218,10.668355224833661,11.680678756646648
0.009114543931570797,0.016036356537549507,10.143164181430317,15.379556758393274
0.008683497679850579,0.006773772554283363,9.806833148613599,8.324588523562259
0.008537027138237516,0.009271958592606273,9.685538848310337,10.32991786066131
0.008287256425424017,0.010139755396754994,9.49727385339902,11.039646380588346
0.007987646822058499,0.006382696631688641,9.292681475739773,7.993588922307355
0.008115319128419972,0.007309354543029474,9.37753405827824,8.796017738375895
0.007722108028850713,0.007147406225425031,9.055064056104323,8.63790060707126
0.007598767345617189,0.00787126097524547,8.968579260480553,9.164029468418743
0.00734892693711986,0.010956000217486845,8.774832250117194,11.632479360975358
0.006889213952609181,0.0073413843736216625,8.437286089218489,8.864297028260085
0.006657797369045782,0.006476116772445682,8.249263170989497,8.126088072654959
0.006224280284446955,0.008455365655804258,7.900933368514278,9.764513313192628
0.006167187378559427,0.010198242675168398,7.836776413570323,11.092520141601563
